Name,Position X,Position Y,Position Z
Point01,37.478525,-0.529433,188.464732
Point02,38.436706,-0.555528,186.828741
Point03,38.36398,-0.557892,184.728116
Point04,38.261656,-0.559548,182.628639
Point05,38.117811,-0.560206,180.531498
Point06,38.011265,-0.56176,178.432147
Point07,37.876956,-0.570245,172.444147
Point08,37.973891,-0.584259,166.455359
Point09,38.096378,-0.598882,160.467045
Point10,38.347683,-0.616576,154.482876
Point11,38.717034,-0.637079,148.504441
Point12,39.141251,-0.658886,142.529816
Point13,39.393081,-0.676592,136.545739
Point14,39.373679,-0.687826,130.556513
Point15,39.492036,-0.702282,124.60357
Point16,48.11231,-0.934178,111.350495
Point17,56.182291,-1.153637,97.731816
Point18,62.971037,-1.343792,83.439344
Point19,68.413382,-1.502876,68.580896
Point20,70.695329,-1.587936,52.952053
Point21,68.551065,-1.56722,37.321757
Point22,62.403458,-1.448651,22.80649
Point23,52.718989,-1.241587,10.324116
Point24,40.165605,-0.960223,0.779228
Point25,30.171537,-0.723041,-0.070738
Point26,20.126217,-0.481927,0.464553
Point27,10.09446,-0.240772,1.187766
Point28,0.036746,0.000028,1.411008
Point29,-8.313135,0.19969,1.468689
Point30,-16.676682,0.397287,0.301767
Point31,-25.062089,0.598162,0.54587
Point32,-33.136156,0.79199,0.991465
Point33,-46.287779,1.126441,11.307079
Point34,-55.839918,1.381671,25.104922
Point35,-60.683669,1.528718,41.125122
Point36,-60.832223,1.565064,57.91615
Point37,-56.983215,1.505023,74.271776
Point38,-49.786244,1.362702,89.465986
Point39,-40.432177,1.166454,103.443283
Point40,-29.739424,0.936251,116.416058
Point41,-18.272813,0.686148,128.668705
Point42,-17.212978,0.672081,134.434728
Point43,-16.016813,0.654779,140.212021
Point44,-14.760431,0.636014,145.977823
Point45,-13.561308,0.618638,151.753482
Point46,-12.571031,0.606335,157.571496
Point47,-11.452902,0.590932,163.366343
Point48,-10.503163,0.579611,169.19106
Point49,-10.021049,0.579544,175.056233
Point50,-9.621373,0.581491,180.943356
Point51,-9.453072,0.581507,183.01114
Point52,-9.248517,0.580651,185.075747
Point53,-9.073954,0.580517,187.143063
Point54,-8.982396,0.582377,189.215668
Point55,-8.090257,0.564301,190.876884
