Name,Position X,Position Y,Position Z
Point01,1.604801,-24.424829,198.821258
Point02,1.946136,-24.972002,196.249672
Point03,1.650639,-23.958817,193.181572
Point04,1.39301,-23.031954,190.079594
Point05,1.195772,-22.243876,186.934557
Point06,1.069925,-21.621021,183.750013
Point07,1.130341,-20.942362,175.684322
Point08,1.444803,-20.862987,167.589267
Point09,1.807844,-20.898915,159.495542
Point10,2.238386,-21.09539,151.406912
Point11,2.795585,-21.594367,143.340176
Point12,3.444333,-22.312713,135.296296
Point13,4.244712,-23.396355,127.309525
Point14,5.329391,-25.169911,119.478936
Point15,6.678812,-27.59513,111.88411
Point16,10.237323,-34.749718,99.305874
Point17,14.301947,-43.199776,87.665874
Point18,18.435004,-51.830158,76.203378
Point19,22.467385,-60.197019,64.497065
Point20,25.922383,-67.086959,51.729952
Point21,27.736755,-69.916208,37.282824
Point22,26.737193,-66.089771,22.987049
Point23,23.567197,-57.388706,11.349836
Point24,19.065399,-45.870744,3.053777
Point25,14.490189,-34.68609,-0.263379
Point26,9.715199,-23.202347,-1.867704
Point27,4.866518,-11.648412,-2.446416
Point28,-0.004656,-0.088399,-2.561458
Point29,-5.072349,11.942601,-2.726463
Point30,-10.149324,23.96942,-2.634496
Point31,-15.240996,35.901072,-1.266661
Point32,-20.25824,47.460429,2.02313
Point33,-25.278146,58.500693,10.46899
Point34,-29.194036,66.59296,22.159844
Point35,-30.924243,69.235971,36.476484
Point36,-30.144718,65.922473,50.857747
Point37,-27.875807,59.216651,63.878629
Point38,-24.957051,51.068816,75.931871
Point39,-21.766511,42.32671,87.493877
Point40,-18.861665,34.210807,99.557372
Point41,-16.36739,27.009824,112.194359
Point42,-15.98756,25.370256,119.447491
Point43,-15.772033,24.110504,126.79583
Point44,-15.626454,23.013624,134.173177
Point45,-15.545085,22.066811,141.571721
Point46,-15.607731,21.457878,149.005012
Point47,-15.815483,21.191106,156.456445
Point48,-16.01753,20.91343,163.882167
Point49,-16.236969,20.674293,171.334299
Point50,-16.553881,20.666228,178.786544
Point51,-16.947726,21.135211,183.34713
Point52,-17.520784,22.037833,187.821617
Point53,-18.181225,23.153514,192.238261
Point54,-18.912386,24.44319,196.592704
Point55,-18.469873,23.02707,200.194645
