Name,Position X,Position Y,Position Z
Point01,23.809076,-7.257513,163.879181
Point02,24.895526,-7.610964,163.553712
Point03,25.528872,-7.817805,162.527144
Point04,25.672919,-7.865792,161.301258
Point05,25.322383,-7.752973,160.123934
Point06,24.877119,-7.609332,158.979847
Point07,24.035914,-7.341949,152.625583
Point08,23.29258,-7.106395,146.253545
Point09,22.813003,-6.956606,139.847589
Point10,22.38387,-6.823216,133.43846
Point11,22.157418,-6.755716,127.018448
Point12,21.90524,-6.679854,120.598489
Point13,21.417391,-6.527374,114.194727
Point14,20.814645,-6.337536,107.802704
Point15,21.563763,-6.586864,101.669718
Point16,36.041776,-11.298594,95.602893
Point17,47.079527,-14.897588,83.760654
Point18,57.105841,-18.168764,70.928436
Point19,66.093754,-21.103189,57.28401
Point20,71.824964,-22.980636,41.972192
Point21,69.064911,-22.098542,26.161951
Point22,56.911797,-18.158241,15.681124
Point23,43.200713,-13.709388,7.45771
Point24,29.003771,-9.101361,0.547569
Point25,22.013567,-6.829609,0.17262
Point26,14.888769,-4.514048,-0.138249
Point27,7.801679,-2.211282,-1.015292
Point28,0.664737,0.108351,-1.195245
Point29,-6.499526,2.437129,-1.097433
Point30,-13.658676,4.764439,-0.795327
Point31,-20.804828,7.0877,-0.307445
Point32,-27.854507,9.379613,0.188839
Point33,-41.477408,13.815491,8.459176
Point34,-54.955843,18.205071,17.423106
Point35,-66.909716,22.101018,28.397682
Point36,-70.252788,23.202801,44.319883
Point37,-64.256164,21.268328,59.753837
Point38,-54.786568,18.203147,73.246499
Point39,-44.088434,14.737642,85.688717
Point40,-32.410036,10.952517,97.087697
Point41,-17.807837,6.211514,102.682696
Point42,-16.680772,5.851033,108.84574
Point43,-16.823989,5.903712,115.287742
Point44,-16.94091,5.947844,121.730238
Point45,-17.003433,5.974295,128.173748
Point46,-17.205206,6.046005,134.613995
Point47,-17.458895,6.134589,141.052227
Point48,-17.706078,6.221058,147.49074
Point49,-18.237018,6.399739,153.907344
Point50,-19.369454,6.773833,160.221401
Point51,-19.904256,6.948424,161.018186
Point52,-20.35039,7.094275,161.899976
Point53,-20.37707,7.103891,162.892467
Point54,-20.003545,6.983352,163.808486
Point55,-19.222248,6.729872,164.307044
