Name,Position X,Position Y,Position Z
Point01,-8.656318,7.391253,50.321166
Point02,-9.074839,7.918781,49.448945
Point03,-8.877418,7.751322,48.266015
Point04,-8.648077,7.546619,47.091052
Point05,-8.446855,7.374899,45.905703
Point06,-8.290375,7.25547,44.707488
Point07,-7.942964,6.971912,42.407856
Point08,-7.690329,6.798706,40.089166
Point09,-7.592947,6.805933,37.745809
Point10,-7.522261,6.843989,35.402063
Point11,-7.637631,7.095975,33.07386
Point12,-7.808318,7.411195,30.75753
Point13,-8.207166,7.985738,28.519405
Point14,-8.71527,8.683336,26.340744
Point15,-9.178022,9.32899,24.154319
Point16,-10.567586,11.101687,20.84275
Point17,-12.123225,13.05444,17.75861
Point18,-14.244652,15.613399,15.590493
Point19,-15.816804,17.574962,12.70707
Point20,-14.953873,16.757803,9.20558
Point21,-13.099981,14.766582,6.299955
Point22,-10.989582,12.455703,3.857268
Point23,-9.003757,10.287591,1.434196
Point24,-6.585057,7.579438,-0.196035
Point25,-4.94017,5.692094,-0.411176
Point26,-3.293,3.787249,-0.335102
Point27,-1.644211,1.8891,-0.426768
Point28,0.00513,-0.002925,-0.650932
Point29,2.168506,-2.490124,-0.8371
Point30,4.32077,-4.984494,-0.631553
Point31,6.441878,-7.458648,-0.117649
Point32,8.578159,-9.941891,0.231289
Point33,10.172802,-11.933789,3.200475
Point34,11.5849,-13.727107,6.406544
Point35,13.197483,-15.739623,9.374022
Point36,13.881287,-16.714571,13.01376
Point37,12.226577,-14.963251,16.115861
Point38,10.091552,-12.622255,18.525309
Point39,8.242781,-10.636904,21.430146
Point40,6.744357,-9.07851,24.778309
Point41,5.071545,-7.30822,27.918063
Point42,4.636577,-6.891743,29.593274
Point43,4.239042,-6.519693,31.292543
Point44,3.994266,-6.326787,33.047581
Point45,3.882397,-6.288641,34.829565
Point46,3.789335,-6.272264,36.612835
Point47,3.707548,-6.26894,38.39689
Point48,3.649378,-6.292876,40.181004
Point49,3.628345,-6.35967,41.965151
Point50,3.74602,-6.585607,43.730915
Point51,4.022775,-6.966807,44.941689
Point52,4.350949,-7.405762,46.121409
Point53,4.695633,-7.863173,47.289427
Point54,4.694327,-7.923928,48.509226
Point55,4.152644,-7.346971,49.453239
